yyyymmdd,camid,deployment,image_label,monoday,toolday,comments,stillcam,deployed,camwork,onsite,island
20171022,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171023,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171024,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171025,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171026,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171027,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171028,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171029,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171030,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171031,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171101,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171102,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171103,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171104,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171105,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171106,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171107,Cebus-17-02,B,Cebus-17-01B,1,0,,1,1,1,1,Jicaron
20171108,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171109,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171110,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171111,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171112,Cebus-17-02,B,Cebus-17-01B,1,0,,1,1,1,1,Jicaron
20171113,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171114,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171115,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171116,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171117,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171118,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171119,Cebus-17-02,B,Cebus-17-01B,1,0,,1,1,1,1,Jicaron
20171120,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171121,Cebus-17-02,B,Cebus-17-01B,1,0,,1,1,1,1,Jicaron
20171122,Cebus-17-02,B,Cebus-17-01B,1,0,,1,1,1,1,Jicaron
20171123,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171124,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171125,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171126,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171127,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171128,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171129,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171130,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171201,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171202,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171203,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171204,Cebus-17-02,B,Cebus-17-01B,1,0,,1,1,1,1,Jicaron
20171205,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171206,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171207,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171208,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171209,Cebus-17-02,B,Cebus-17-01B,1,0,,1,1,1,1,Jicaron
20171210,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171211,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171212,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20171213,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171214,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171215,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171216,Cebus-17-02,B,Cebus-17-01B,1,0,,1,1,1,1,Jicaron
20171217,Cebus-17-02,B,Cebus-17-01B,1,0,,1,1,1,1,Jicaron
20171218,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171219,Cebus-17-02,B,Cebus-17-01B,1,1,,1,1,1,1,Jicaron
20171220,Cebus-17-02,B,Cebus-17-01B,0,0,,1,1,1,1,Jicaron
20170727,Cebus-17-03,B,Cebus-17-3B,0,0,,1,1,0,0,Jicaron
20171220,Cebus-17-03,B,Cebus-17-03B,0,0,,1,1,0,0,Jicaron
20170731,Cebus-05-01,B,Cebus-05-01,0,0,cam stolen,1,1,1,1,Jicaron
20171220,Cebus-05-01,B,Cebus-05-01,0,0,cam stolen,1,1,0,0,Jicaron
20170731,Cebus-20-01,B,Cebus-20-01,0,0,cam stolen,1,1,0,0,Jicaron
20171220,Cebus-20-01,B,Cebus-20-01,0,0,cam stolen,1,1,0,0,Jicaron
